YEAR,SITE,SUBSITE,CONCAT,,CaMPTree,CaMPNutrient,CaMP_Class,,SAMPLE,UPPER,THICK,MIDDEPTH,DEPTHCLASS,LOGDEPTH,U_F,POSN,BD,T_ASH,OMD,VP,MATERIAL,PeatMin,PeatC_dens,CONTAMINAT,PH,ECOPROV,ECOREGION,WETREGION,PERMAFROST,MAT,,,forested bog,1,,,,
1981,58,,198158,6,forested,bog,forested bog,1,2258,0,6,3,1,0,U,1,0.08,2.9,0.0777,1,1,Peat,0.0408,F,4.7,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2259,6,24,18,2,0.6931471806,U,1,0.072,4.6,0.0687,2,1,Peat,0.0361,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2260,30,15,37.5,3,1.0986122887,U,1,0.069,7,0.0642,3,1,Peat,0.0337,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2261,45,15,52.5,4,1.3862943611,U,1,0.054,7.2,0.0501,3,1,Peat,0.0263,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2262,60,15,67.5,5,1.6094379124,U,1,0.059,7.4,0.0546,3,1,Peat,0.0287,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2263,75,15,82.5,6,1.7917594692,U,2,0.084,8.5,0.0769,4,1,Peat,0.0404,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2264,90,15,97.5,7,1.9459101491,U,2,0.07,7,0.0651,4,1,Peat,0.0342,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2265,105,15,112.5,8,2.0794415417,U,2,0.088,6.6,0.0822,4,1,Peat,0.0432,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2266,120,15,127.5,9,2.1972245773,U,2,0.074,6.5,0.0692,5,1,Peat,0.0364,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2267,135,15,142.5,10,2.302585093,U,2,0.109,7.2,0.1012,5,1,Peat,0.0532,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2268,150,15,157.5,11,2.3978952728,U,2,0.124,7.1,0.1152,5,2,Peat,0.0606,F,5.6,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2269,165,15,172.5,12,2.4849066498,U,2,0.073,6.8,0.068,6,2,Peat,0.0358,F,5.9,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2270,180,15,187.5,13,2.5649493575,U,2,0.057,7.4,0.0528,6,2,Peat,0.0278,F,5.9,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2271,195,15,202.5,14,2.6390573296,U,2,0.072,7.5,0.0666,6,6,Peat,0.035,F,5.9,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2272,210,15,217.5,15,2.7080502011,U,2,0.094,7.4,0.087,6,6,Peat,0.0458,F,5.9,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2273,225,15,232.5,16,2.7725887222,U,2,0.122,7.9,0.1124,6,6,Peat,0.0591,F,5.9,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2274,240,15,247.5,17,2.8332133441,U,2,0.126,9,0.1147,6,6,Peat,0.0603,F,5.9,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2275,255,15,262.5,18,2.8903717579,U,2,0.167,11.8,0.1473,6,6,Peat,0.0774,F,5.9,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2276,270,15,277.5,19,2.9444389792,U,2,0.148,9.6,0.1338,6,6,Peat,0.0703,F,6.2,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2277,285,15,292.5,20,2.9957322736,U,2,0.191,9.6,0.1727,7,6,Peat,0.0908,F,6.2,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1981,58,,198158,6,forested,bog,forested bog,0,2278,300,8,304,21,3.0445224377,U,2,0.507,59.8,0.2038,,12,Peat,0.1072,F,6.2,BO,MBs,BMc,N,0.9,,,open poor,1,,,,
1982,4,,19824,7,forested,bog,forested bog,1,34,0,15,7.5,1,0,U,1,0.061,3,0.0592,1,1,Peat,0.0311,F,4.4,BO,HBs,BHc,N,-1.4,,,open poor,1,,,,
1982,4,,19824,7,forested,bog,forested bog,0,35,15,15,22.5,2,0.6931471806,U,1,0.065,2.7,0.0632,2,1,Peat,0.0333,F,4.5,BO,HBs,BHc,N,-1.4,,,open poor,1,,,,
1982,4,,19824,7,forested,bog,forested bog,0,36,30,15,37.5,3,1.0986122887,F,1,0.046,4,0.0442,2,1,Peat,0.0232,F,4.5,BO,HBs,BHc,N,-1.4,,,forested rich,1,,,,
1982,4,,19824,7,forested,bog,forested bog,0,37,45,30,60,5,1.6094379124,F,1,0.06,4.7,0.0572,2,1,Peat,0.0301,F,4.3,BO,HBs,BHc,N,-1.4,,,forested rich,1,,,,
1982,4,,19824,7,forested,bog,forested bog,0,38,75,15,82.5,6,1.7917594692,F,2,0.091,4.3,0.0871,2,2,Peat,0.0458,F,4.3,BO,HBs,BHc,N,-1.4,,,forested rich,1,,,,
1982,4,,19824,7,forested,bog,forested bog,0,39,90,15,97.5,7,1.9459101491,F,2,0.167,6.4,0.1563,3,6,Peat,0.0822,F,4.5,BO,HBs,BHc,N,-1.4,,,forested rich,1,,,,
1982,4,,19824,7,forested,bog,forested bog,0,40,105,15,112.5,8,2.0794415417,F,2,0.181,8,0.1665,5,6,Peat,0.0876,F,5,BO,HBs,BHc,N,-1.4,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,1,256,0,15,7.5,1,0,U,1,0.057,3.8,0.0548,1,1,Peat,0.0288,F,4.4,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,257,15,15,22.5,2,0.6931471806,U,1,0.067,1.9,0.0657,1,1,Peat,0.0346,F,4.4,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,258,30,12,36,3,1.0986122887,U,1,0.048,6.5,0.0449,2,1,Peat,0.0236,F,4.2,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,259,42,18,51,4,1.3862943611,U,1,0.051,4.8,0.0486,3,2,Peat,0.0255,F,4.2,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,260,60,24,72,5,1.6094379124,U,2,0.068,2.5,0.0663,3,1,Peat,0.0349,F,4.1,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,261,84,15,91.5,7,1.9459101491,U,2,0.063,2.7,0.0613,3,1,Peat,0.0322,F,4.2,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,262,99,19,108.5,8,2.0794415417,U,2,0.122,4.1,0.117,4,10,Peat,0.0615,F,4.5,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,263,118,15,125.5,9,2.1972245773,U,2,0.139,6.3,0.1302,6,10,Peat,0.0685,F,4.7,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,264,133,14,140,10,2.302585093,U,2,0.133,7.9,0.1225,6,10,Peat,0.0644,F,4.8,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,265,147,15,154.5,11,2.3978952728,U,2,0.152,10.1,0.1366,6,10,Peat,0.0718,F,5,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,266,162,13,168.5,12,2.4849066498,U,2,0.135,9,0.1229,6,6,Peat,0.0646,F,4.7,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,267,175,15,182.5,13,2.5649493575,U,2,0.126,8.1,0.1158,5,5,Peat,0.0609,F,5,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,268,190,15,197.5,14,2.6390573296,U,2,0.097,7,0.0902,5,6,Peat,0.0474,F,5.2,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,269,205,17,213.5,15,2.7080502011,U,2,0.102,7.1,0.0948,5,5,Peat,0.0498,F,5.5,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,270,222,9,226.5,16,2.7725887222,U,2,0.114,8.2,0.1047,6,6,Peat,0.055,F,6.1,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,15,A,198215A,8,forested,bog,forested bog,0,271,231,2,232,16,2.7725887222,U,2,0.216,45,0.1188,,12,Peat,0.0625,F,,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,42,,198242,9,forested,bog,forested bog,1,978,0,8,4,1,0,U,1,0.049,3.1,0.0475,1,1,Peat,0.025,F,4.1,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,42,,198242,9,forested,bog,forested bog,0,979,8,20,18,2,0.6931471806,U,1,0.058,2.3,0.0567,2,1,Peat,0.0298,F,4.4,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,42,,198242,9,forested,bog,forested bog,0,980,28,12,34,3,1.0986122887,U,1,0.075,5.1,0.0712,2,1,Peat,0.0374,F,4.9,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,42,,198242,9,forested,bog,forested bog,0,981,40,8,44,3,1.0986122887,U,2,0.126,9.1,0.1145,4,10,Peat,0.0602,F,5,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,42,,198242,9,forested,bog,forested bog,0,982,48,26,61,5,1.6094379124,F,2,0.126,9.8,0.1137,5,10,Peat,0.0598,F,4.8,BO,MBs,BMc,N,-0.1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,1,1269,0,15,7.5,1,0,U,1,0.045,2.4,0.0439,1,1,Peat,0.0231,F,4.1,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1271,40,9,44.5,3,1.0986122887,U,1,0.084,2,0.0823,2,1,Peat,0.0433,F,4.4,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1272,49,6,52,4,1.3862943611,F,1,0.06,1.3,0.0592,3,1,Peat,0.0311,F,4.4,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1273,55,10,60,5,1.6094379124,F,2,0.107,4.4,0.1023,5,1,Peat,0.0538,F,4.4,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1274,65,20,75,6,1.7917594692,U,2,0.117,3,0.1135,4,1,Peat,0.0597,F,4.4,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1275,85,15,92.5,7,1.9459101491,U,2,0.11,5.1,0.1044,4,1,Peat,0.0549,F,4.5,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1276,100,17,108.5,8,2.0794415417,U,2,0.104,4.2,0.0996,4,1,Peat,0.0524,F,4.5,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1277,117,31,132.5,9,2.1972245773,U,2,0.143,4.7,0.1363,5,1,Peat,0.0717,F,4.9,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1278,148,17,156.5,11,2.3978952728,U,2,0.131,5.2,0.1242,4,5,Peat,0.0653,F,4.9,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1279,165,19,174.5,12,2.4849066498,U,2,0.136,5.4,0.1287,4,6,Peat,0.0676,F,5.4,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1280,184,12,190,13,2.5649493575,U,2,0.142,6.3,0.1331,4,6,Peat,0.07,F,5.6,BO,HBs,BHc,N,-1,,,forested rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1281,196,12,202,14,2.6390573296,U,2,0.142,6.2,0.1332,4,6,Peat,0.07,F,5.6,BO,HBs,BHc,N,-1,,,treed rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1282,208,17,216.5,15,2.7080502011,U,2,0.172,7.6,0.1589,6,6,Peat,0.0836,F,5.9,BO,HBs,BHc,N,-1,,,treed rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1283,225,13,231.5,16,2.7725887222,U,2,0.152,7.7,0.1403,6,6,Peat,0.0738,F,6,BO,HBs,BHc,N,-1,,,treed rich,1,,,,
1982,57,,198257,10,forested,bog,forested bog,0,1284,238,21,248.5,17,2.8332133441,U,2,0.177,10.4,0.1586,7,6,Peat,0.0834,F,,BO,HBs,BHc,N,-1,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,1,1320,0,20,10,1,0,U,1,0.082,28.6,0.0585,1,1,Peat,0.0308,F,4.4,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1321,20,20,30,3,1.0986122887,U,1,0.075,18.7,0.061,2,1,Peat,0.0321,F,4.6,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1322,40,11,45.5,4,1.3862943611,U,1,0.084,2.1,0.0822,2,1,Peat,0.0432,F,4.7,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1323,51,9,55.5,4,1.3862943611,F,1,0.053,2.4,0.0517,2,1,Peat,0.0272,F,4.7,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1324,60,19,69.5,5,1.6094379124,U,1,0.063,2.4,0.0615,3,1,Peat,0.0323,F,4.6,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1325,79,15,86.5,6,1.7917594692,U,2,0.122,4.3,0.1168,3,1,Peat,0.0614,F,4.7,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1326,94,15,101.5,7,1.9459101491,U,2,0.092,2.6,0.0896,3,1,Peat,0.0471,F,4.7,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1327,111,18,120,9,2.1972245773,U,2,0.158,5.9,0.1487,5,1,Peat,0.0782,F,4.7,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1328,129,19,138.5,10,2.302585093,U,2,0.155,6.4,0.1451,7,6,Peat,0.0763,F,4.7,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1329,148,13,154.5,11,2.3978952728,U,2,0.167,8.1,0.1535,7,6,Peat,0.0807,F,4.7,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1330,161,13,167.5,12,2.4849066498,U,2,0.192,9.1,0.1745,7,6,Peat,0.0918,F,4.9,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1331,174,13,180.5,13,2.5649493575,U,2,0.166,8.1,0.1526,8,6,Peat,0.0802,F,4.9,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1332,187,15,194.5,13,2.5649493575,U,2,0.179,13.9,0.1541,7,6,Peat,0.081,F,4.9,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1333,202,14,209,14,2.6390573296,U,2,0.162,7,0.1507,8,6,Peat,0.0792,F,5,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1334,216,14,223,15,2.7080502011,U,2,0.175,7.4,0.1621,8,6,Peat,0.0852,F,5,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1982,60,,198260,11,forested,bog,forested bog,0,1335,230,14,237,16,2.7725887222,U,2,0.156,8.6,0.1426,9,6,Peat,0.075,F,5.2,BO,HBs,BHc,N,-1.8,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,1,18,0,6,3,1,0,U,1,0.043,6.5,0.0402,1,1,Peat,0.0211,F,4.4,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,19,6,14,13,1,0,U,1,0.053,6.9,0.0493,2,1,Peat,0.0259,F,4.7,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,20,20,15,27.5,2,0.6931471806,U,2,0.144,32.6,0.0971,6,3,Peat,0.051,F,4.7,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,21,35,15,42.5,3,1.0986122887,U,2,0.091,9.8,0.0821,5,3,Peat,0.0432,F,4.8,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,22,50,20,60,5,1.6094379124,U,2,0.081,8.8,0.0739,4,6,Peat,0.0388,F,4.8,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,23,70,20,80,6,1.7917594692,U,2,0.088,9.5,0.0796,5,6,Peat,0.0419,F,5.3,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,24,90,12,96,7,1.9459101491,U,2,0.098,7.7,0.0905,5,5,Peat,0.0476,F,5.6,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,25,102,11,107.5,8,2.0794415417,U,2,0.114,8.1,0.1048,5,6,Peat,0.0551,F,5.9,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,26,113,17,121.5,9,2.1972245773,U,2,0.114,8.9,0.1039,5,6,Peat,0.0546,F,5.9,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,27,130,16,138,10,2.302585093,U,2,0.118,9.7,0.1066,5,5,Peat,0.056,F,6.2,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,2,A,19832A,12,forested,bog,forested bog,0,28,146,23,157.5,11,2.3978952728,U,2,0.124,9,0.1128,5,5,Peat,0.0593,F,6.2,BO,MBs,BMc,N,1.6,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,1,79,0,6,3,1,0,U,1,0.025,4.4,0.0239,1,3,Peat,0.0126,F,4.6,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,80,6,11,11.5,1,0,U,1,0.053,7.8,0.0489,1,3,Peat,0.0257,F,3.8,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,81,17,17,25.5,2,0.6931471806,U,1,0.082,5.2,0.0777,1,1,Peat,0.0409,F,4.1,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,82,34,5,36.5,3,1.0986122887,U,1,0.084,18.1,0.0688,2,2,Peat,0.0362,F,4.4,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,83,39,21,49.5,4,1.3862943611,U,2,0.059,3.2,0.0571,4,1,Peat,0.03,F,4.4,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,84,60,20,70,5,1.6094379124,U,2,0.05,3.2,0.0484,3,1,Peat,0.0254,F,4.7,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,85,80,15,87.5,6,1.7917594692,U,2,0.054,3.2,0.0523,4,1,Peat,0.0275,F,4.7,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,86,95,15,102.5,7,1.9459101491,U,2,0.08,3.8,0.077,3,1,Peat,0.0405,F,4.6,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,87,110,15,117.5,8,2.0794415417,U,2,0.12,12.4,0.1051,4,6,Peat,0.0553,F,4.6,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,88,125,15,132.5,9,2.1972245773,U,2,0.095,5,0.0903,4,6,Peat,0.0475,F,4.6,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,89,140,16,148,10,2.302585093,U,2,0.133,5.7,0.1254,6,6,Peat,0.0659,F,4.7,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,90,156,9,160.5,11,2.3978952728,U,2,0.131,6,0.1231,6,5,Peat,0.0647,F,4.7,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,91,165,15,172.5,12,2.4849066498,U,2,0.153,8.9,0.1394,6,6,Peat,0.0733,F,5,BO,MBs,BMc,N,-0.2,,,treed rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,92,180,20,190,13,2.5649493575,U,2,0.162,12.2,0.1422,7,6,Peat,0.0748,F,5.7,BO,MBs,BMc,N,-0.2,,,open rich,1,,,,
1983,5,A,19835A,13,forested,bog,forested bog,0,93,200,15,207.5,14,2.6390573296,U,2,0.227,28.8,0.1616,9,6,Peat,0.085,F,5.9,BO,MBs,BMc,N,-0.2,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,1,176,0,6,3,1,0,U,1,0.035,4.5,0.0334,1,3,Peat,0.0176,F,4.4,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,177,6,20,16,2,0.6931471806,U,1,0.062,8,0.057,2,2,Peat,0.03,F,4.1,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,178,26,14,33,3,1.0986122887,U,1,0.044,3.3,0.0425,3,1,Peat,0.0224,F,4.7,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,179,40,8,44,3,1.0986122887,U,1,0.06,2.4,0.0586,3,1,Peat,0.0308,F,4.5,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,180,48,13,54.5,4,1.3862943611,U,1,0.089,3.5,0.0859,3,1,Peat,0.0452,F,4.7,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,181,61,21,71.5,5,1.6094379124,U,1,0.108,6.3,0.1012,3,2,Peat,0.0532,F,4.7,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,182,82,13,88.5,6,1.7917594692,U,2,0.125,6.6,0.1168,5,2,Peat,0.0614,F,4.7,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,183,95,11,100.5,7,1.9459101491,U,2,0.109,4.9,0.1037,5,2,Peat,0.0545,F,4.7,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,184,106,14,113,8,2.0794415417,U,2,0.117,5.8,0.1102,5,2,Peat,0.058,F,4.7,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,185,120,15,127.5,9,2.1972245773,U,2,0.132,8.7,0.1205,6,6,Peat,0.0634,F,4.8,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,186,135,15,142.5,10,2.302585093,U,2,0.142,10.9,0.1265,6,6,Peat,0.0665,F,5,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,187,150,15,157.5,11,2.3978952728,U,2,0.151,8.5,0.1382,6,6,Peat,0.0726,F,5,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,188,165,15,172.5,12,2.4849066498,U,2,0.146,8.9,0.133,6,5,Peat,0.0699,F,5,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,189,180,15,187.5,13,2.5649493575,U,2,0.14,5.9,0.1317,6,5,Peat,0.0693,F,5.9,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,190,195,15,202.5,14,2.6390573296,U,2,0.163,11.2,0.1447,6,5,Peat,0.0761,F,5.6,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,191,210,15,217.5,15,2.7080502011,U,2,0.173,10.7,0.1545,6,5,Peat,0.0812,F,5.6,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,192,225,15,232.5,16,2.7725887222,U,2,0.19,14.3,0.1628,6,5,Peat,0.0856,F,6.1,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,193,240,15,247.5,17,2.8332133441,U,2,0.232,28.5,0.1659,7,5,Peat,0.0872,F,6.2,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,10,,198310,14,forested,bog,forested bog,0,194,255,18,264,18,2.8903717579,U,2,0.252,33.4,0.1678,7,5,Peat,0.0882,F,6.2,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,19,A,198319A,15,forested,bog,forested bog,1,464,0,5,2.5,1,0,U,1,0.033,4.7,0.0314,1,2,Peat,0.0165,F,4,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
1983,19,A,198319A,15,forested,bog,forested bog,0,465,5,15,12.5,1,0,U,1,0.034,3,0.033,1,2,Peat,0.0173,F,4.4,BO,HBs,BHc,N,-1.4,,,open rich,1,,,,
